Video ID, Number of times played 
zPvkFGs_xQg, 1 
4Am7oKBD3PU, 1 
ULy4GRCngPs, 1 
qMM08sK23Mw, 1 
mPne-q4ynts, 1 
IaLGdRx7prA, 1 
LSYGIljR6sQ, 1 
6Pk3mEEbjy0, 1 
XeUrFKF_g5A, 1 
ZDS4BNqI5GU, 1 
Rh9cXQXoZC8, 1 
zkPOtDrw6m0, 1 
ePh7Jova2xM, 1 
6S8uH9StPFo, 1 
_2LEgowbzSc, 1 
S6f5yA2N_-8, 1 
59Q_lhgGANc, 1 
v0CYB5V9e64, 1 
2cnXbYNIKLo, 1 
ypr18UmxOas, 1 
CpTLFchI8Zk, 1 
_Cnj8vst734, 1 
qKJRNJqmKvw, 1 
wiifCAd3_uk, 1 
AN-32DCBwnE, 1 
B-CCeiMIQhc, 1 
STy1UL49FZM, 1 
Mx7vu-21qYk, 1 
cSsEUhqB7v4, 1 
Favy7rKQSDc, 1 
6ux8WfQzvUo, 1 
dALcFSyFcXs, 1 
PBAl9cchQac, 1 
6Tq2FyLf0as, 1 
OwozXQ8SNnM, 1 
hC1vM4PPHGw, 1 
okt61Cci5M0, 1 
Jsh4SvPdfl8, 1 
k1tsGGz-Qw0, 1 
TeF5uvLWYRM, 1 
-AyAgomv0i0, 1 
xQ04WbgI9rg, 1 
DIsgBAXQxR4, 1 
1hHSH9sJUEo, 1 
oHTzYjQVJeo, 1 
BlX0bSp1_1o, 1 
FdmkApuUfu8, 1 
rqeWKuwy6XM, 1 
-6iVvepxR-M, 1 
Ofp26_oc4CA, 1 
QhKLGfb34Ns, 1 
NZJrGuC92U8, 1 
Uk0mJSTatbw, 1 
bT7AR4nt0WA, 1 
vFw9fHN6Bhc, 1 
qVcl0Iw3fs8, 1 
andsjLBX8eM, 1 
di3MEWR9_Bw, 1 
XowfERcYv0I, 1 
XLbiZSbCBVE, 1 
aMwRmHWk784, 1 
9CztzuyJeR8, 1 
wrXLRu6tsw0, 1 
jHYsFcDzM2E, 1 
wxvo-JSVLmM, 1 
xaIZZIY47dE, 1 
J5b4NWeYJRc, 1 
GDU-u5H6uS4, 1 
Y7D3Vo9dpTw, 1 
U5heicPMayQ, 1 
Z2BiXF_MBV8, 1 
7M5f2vF4PVw, 1 
wf421JsG004, 1 
Nj6IKIPteuE, 1 
frv6FOt1BNI, 1 
8uGMeS41ui0, 1 
w1Qxxx2SQoo, 1 
P9sQZLtsfp8, 1 
u8X76NRiQLQ, 1 
ZpQYUYQNGG8, 1 
-1I3YDnoKHQ, 1 
_4XERuAl_K8, 1 
SXeHUjJHbPI, 1 
JF-QNzMwD3c, 1 
f8DQSM-b2cc, 1 
-eWOxKcpsXU, 1 
mEWTm3jo5eM, 1 
xvZYeXpwBbM, 1 
VHPLjyvPkBU, 1 
r7Lh8KujPec, 1 
PgHlNeoAH1A, 1 
bvttDWdl0OQ, 1 
yansdoVwdgI, 1 
72sJE9L6-mk, 1 
SrTrpwzVt4g, 1 
rdbmhTVr8Cs, 1 
4Y5Sb8tDIOA, 1 
KUWuMURHm_4, 1 
ld50mfW-BCM, 1 
uNeXf8N9fmQ, 1 
JkaxUblCGz0, 1 
nO9aot9RgQc, 1 
DM8Tm9ycGz4, 1 
KcbSnuXCuU8, 1 
Gg0OWPjdLzU, 1 
Nj2700em-JQ, 1 
SERgUJHtXpY, 1 
LWx6csgGkg4, 1 
lZ0QFmzl1kw, 1 
RV-Z1YwaOiw, 1 
rKFx0MMqb48, 1 
UxF6gZ3c_5E, 1 
1J8lrAYiXVM, 1 
nxtIRArhVD4, 1 
-JJAXwAaA2w, 1 
2Pj1tFTCpis, 1 
-eWJmN8D820, 1 
5Mt8MQ8CULg, 1 
lPUgdD31yqg, 1 
myjEoDypUD8, 1 
qCmnsg6f4WY, 1 
PjLP1n3h7Vc, 1 
Ao0qeugWgBw, 1 
IW19xASnqw8, 1 
L5O6U2Gus_o, 1 
XwtT4ZBa3CE, 1 
f_YwAkQn11E, 1 
aTBSQKh8teE, 1 
p-o_bMkzOW0, 1 
AT4GGOUG7hQ, 1 
Hwb8C2TijYE, 1 
Q56JeXUoL-w, 1 
ruTMp4_sy1E, 1 
p0mRIhK9seg, 1 
3LZbw6YCcm4, 1 
jeWTBn0M7XY, 1 
F0QWuZd9Q3A, 1 
VVaNq9uSJgY, 1 
hHLsUcqz8wE, 1 
M1Tl2VKR874, 1 
sh3s_Bgf3cQ, 1 
H7fjqfSU0bY, 1 
KGYirepZzlg, 1 
qv6xShXO7Sc, 1 
7VtMYSe_mmM, 1 
9CTnxlyUfOk, 1 
6O5S2Y4FhJ0, 1 
099qXDYutyg, 1 
_f8pLcnpXOg, 1 
Nzd9Zj5xzZo, 1 
-BpOaOESezY, 1 
zyDNnQbbkSQ, 1 
RGCU9mkcuw8, 1 
ZuSTbp4lZpw, 1 
2Lsq7jY13kg, 1 
2zWQazGGnaI, 1 
3ouFVQHElhw, 1 
JGzJSm3TmGw, 1 
rs_0lN28qyg, 1 
TaElh5iRcfo, 1 
On7ipnHs-8M, 1 
Bt9WQNa1w04, 1 
KFh_EdupxVo, 1 
mJBhjNR7WBc, 1 
x3vQxurhILg, 1 
_cZC67wXUTs, 1 
P_ukfGAd8T4, 1 
5h9iulGiprw, 1 
gv-0B-V-JpM, 1 
t4a8XhEraQA, 1 
IWHq8nC9nFw, 1 
fWMYQps_jEk, 1 
iqjWodek8ZM, 1 
S9jfTQjzCnI, 1 
vYDcOYYk0d8, 1 
2GcwAD_7tJY, 1 
7gvmzWPUHmY, 1 
Pr_wjsAb2k8, 1 
cWgwTe01kMU, 1 
kCL9Tezuy-Q, 1 
pC_zffOenk8, 1 
kMRh8e3fq3k, 1 
N-uaQxm8kzY, 1 
1OhNjcfQBh4, 1 
nrw7IqlSGxU, 1 
3QV8cOmsTdI, 1 
hOV6Tex48WY, 1 
JeDYGTEZY_o, 1 
GgJOlFXhN8A, 1 
CkC5igeV_tM, 1 
2_ftE9MI084, 1 
C_FZ4C744vc, 1 
qC7GAl6lztQ, 1 
npG_UUUnwjI, 1 
tDHoQrQbNR8, 1 
FuYA8c5F3Bk, 1 
z113cALjgl0, 1 
SDCWLJP5fdI, 1 
sTgA2ZMA1hA, 1 
C3dnb9mIEbM, 1 
oaA0yMf5SFk, 1 
E2jGhnmc3Go, 1 
gtVcrZIW0Bo, 1 
WzWleLZUBt8, 1 
dMeXgUV4ORw, 1 
5okSlrbgELA, 1 
eX2qFMC8cFo, 1 
Nyvxt1svxso, 1 
wCN9WliV-ew, 1 
I1y4Ca-EaZk, 1 
25BkVBgFD9Y, 1 
jyIa8krPUUQ, 1 
ztu4qWbQPjY, 1 
TKILNbrWxBQ, 1 
ENnAa7rqtBM, 1 
2lGzJwksSv4, 1 
VwxXIPEW8aA, 1 
vuCyrtGQhAk, 1 
UfUO3zGhCgY, 1 
wk1BkdqzaP8, 1 
Rwt4AYQi_i8, 1 
T0-T-Im9-uo, 1 
7N5WpoBwkQc, 1 
i4j-jhZriSU, 1 
ky5GF3pJOp0, 1 
iK40p8KnHrw, 1 
IxJmtxTM9L0, 1 
sx1L2XW1N0c, 1 
haT5ars6RXc, 1 
tbKuEhpadDI, 1 
B4CcX720DW4, 1 
jfFTT3iz740, 1 
2bjk26RwjyU, 1 
ng7QrYgdItQ, 1 
0-7IHOXkiV8, 1 
coEAjgBRwOs, 1 
ZEq7q8IMz9U, 1 
rBZUQ_l3Q_o, 1 
QAVgopi7Cds, 1 
uH7dyCF8m-s, 1 
PNIunwc17d0, 1 
TSKizLRFbTo, 1 
Y3MTi3xBy4c, 1 
d82w7O0u5A8, 1 
lP-G-inkkDg, 1 
UOqaoDSTB8A, 1 
a1WyIzTy700, 1 
RK_NOUpGtXU, 1 
VcoQVmYXZ9w, 1 
1ybg6hd-TUA, 1 
b85CHHdTTz4, 1 
j5lzmNhxRck, 1 
ZloTJlhZ--E, 1 
suJCeLYBBTI, 1 
3NQVjvAt9EQ, 1 
IF126Derlx8, 1 
NeVzrZtLCm0, 1 
24kvIjS9LYE, 1 
xcBwsoSiViw, 1 
_2qsU8FGU_E, 1 
iBDnRK9ACTY, 1 
vBu2OXGWBFI, 1 
0-lfRKWPrfs, 1 
Wz7GqNCkctU, 1 
C9aX0vohM_8, 1 
6iO6XhbVQfs, 1 
6fk_i1oPR2U, 1 
nOHEuhJf7nA, 1 
pdv5n_Qgiw4, 1 
NGLczqSsI3I, 1 
HLBDFXX23ao, 1 
7J7680XaKzs, 1 
50oHjGnnS_0, 1 
HjOXnZARNlw, 1 
ZEbzFeWuZ2k, 1 
YoDF1tAQ5UU, 1 
2YQqgxFORzc, 1 
AKCqx032MHU, 1 
rfAnWWF8OWw, 1 
1CwYZfkJn8g, 1 
an_0IIRDlc4, 1 
OzQSqhDX9T4, 1 
qKW4lqj2cNU, 1 
XeljyQjLuR8, 1 
AK51LblcEOw, 1 
WXfILqdtTKw, 1 
Tc8iu0XFUQc, 1 
sHAoWUJwsDU, 1 
RLQeb5NGt3E, 1 
a4wZoODd0ak, 1 
dy90tA3TT1c, 1 
TdZjdGN5TSo, 1 
IQb72ou6pUA, 1 
AuMCTc8wXYU, 1 
zhGnuWwpNxI, 1 
r3mIpbGD-xw, 1 
MtLHwqbE1eI, 1 
nLv74c-0mFI, 1 
-yX4S7exMtU, 1 
5PADUS_xtz8, 1 
9a3sPzbG68I, 1 
UQvfWTYMx1k, 1 
cRCP04I688M, 1 
HB6Ch_VAfIk, 1 
tU1bz1slD94, 1 
ow-B_R9urM0, 1 
jrTMMG0zJyI, 1 
advgTzfG2uk, 1 
rgFu5JhHjS0, 1 
QRkfKvq4S_M, 1 
eCSNZz8-5k8, 1 
S3O4qTGHBZ0, 1 
_6aDrI6gs_s, 1 
_O8jAaMeWhE, 1 
6aOykbKMD9E, 1 
zSkcW5w_L1o, 1 
afXl2o82mmA, 1 
UnJ8cmaT3Ek, 1 
2FsjWKcgOfo, 1 
qT8T3Shb8gU, 1 
2DahknxC2kw, 1 
8nxaZ69ElEc, 1 
bMRDpc924eg, 1 
T4RHuXd5pMg, 1 
XxjH1aA6c_k, 1 
dyxhjKwbgVA, 1 
mHP6-D-yBEw, 1 
4n5bpeh5NNg, 1 
uKxyLmbOc0Q, 1 
8tX95vNuShw, 1 
tpk0PxK-c5E, 1 
rW6M8D41ZWU, 1 
TeY5IDMpnRQ, 1 
LHODkrToLM8, 1 
nBADF1LdP3g, 1 
kx9hwaOGAFo, 1 
mgxDyrEnnoE, 1 
VhkaNWg4uic, 1 
DaTBdDX3L7o, 1 
sr4vIBaumiM, 1 
pczkqXFlwWc, 1 
1QlyM6pEDUA, 1 
P4OizfsWJtQ, 1 
wDIwpfzCI7U, 1 
WxjrOADak58, 1 
Z6KSDjBwFVM, 1 
RS270T1l2hY, 1 
yiw2NULDjKM, 1 
JUkbAMhxk2s, 1 
3mOky2qe6gw, 1 
tLQLa6lM3Us, 1 
qKn7VlQkgUY, 1 
h43WP5spn_4, 1 
MgN_xIHqLUA, 1 
377MXHEY9Jg, 1 
Yi6UM8lRILA, 1 
AvhPTqbXdwc, 1 
x_ai5jsDMTM, 1 
xdNwu0A6gD8, 1 
SYtLk2GwLLs, 1 
Bi61ue_cpMY, 1 
EIunkyaaRII, 1 
BYPN6-gQJx0, 1 
m91lPz9SwDE, 1 
ony539T074w, 1 
yxYRJEeN6Gg, 1 
R24BT9S1hGE, 1 
87K5Uh3AML0, 1 
IHENIg8Se7M, 1 
zZZFWuwuuZA, 1 
tjUzyxhi86A, 1 
UZduO8YltB0, 1 
IY1ZYfooJQs, 1 
kM5zWuX_M2E, 1 
VoPzP-MwcLI, 1 
yj1jC0AmxVA, 1 
H5b3W3swwVI, 1 
ZBonBIiVC6s, 1 
jy6No4Xuq_E, 1 
_X9QxFaHJwA, 1 
B9_u4iajDrQ, 1 
0yfFi4OgnA8, 1 
vjj16qog4vQ, 1 
l74AuOpxPfg, 1 
MIyUHkTSfLM, 1 
RcqO0zkyQRo, 1 
FKoNh_naWms, 1 
tk2jlrGgoks, 1 
DTzsyFtgdtI, 1 
E8pcFhPZQYg, 1 
ppsgTrV7-9k, 1 
-T5jjfZtP5g, 1 
kltbeJ-tJrY, 1 
WTTnyA38NfE, 1 
0MyTUTtV708, 1 
FuuUfP4uJEk, 1 
sUC3fMvgoGc, 1 
3B7AB4P7tWA, 1 
3zYKME0JDAM, 1 
iyiRnkxTdd0, 1 
36uDReSdFDU, 1 
Aso5liDxUUA, 1 
wvGughdHLWw, 1 
cnP5OAeSjPY, 1 
TBaI_U9Qg7I, 1 
YaR5FwwFs3g, 1 
H_yATzyi-3g, 1 
L2dKjnmWRkk, 1 
GeG-q1bQRtI, 1 
e1Zy2eXj0PQ, 1 
xz7ftUuLyBI, 1 
KRSM3WEowJE, 1 
YWXJKez01PA, 1 
Dv_N2E9_sJ8, 1 
T6-FjazojbE, 1 
faf98cNY8A8, 1 
4qPSHOTzidw, 1 
De7-pPQGKFM, 1 
aGkCukrhGVE, 1 
kl_kyhwCDtY, 1 
iRMYLKIWyUk, 1 
pWNqmDsOoL0, 1 
1Nnl0ycLvgU, 1 
ORMVHvgLivc, 1 
lNB1XDuXtZM, 1 
BkHs-J2wcFo, 1 
mUuKVCAsYsU, 1 
CpGPYFU4n0Y, 1 
FTKZAgQ-9og, 1 
cEzO0m66lgY, 1 
vYV-XJdzupY, 1 
hTrJZ91IoOM, 1 
zGuw-UPkDrs, 1 
kldS70B9RPA, 1 
8pQlgyaQBVA, 1 
BbvRQ7c-8IU, 1 
Du3tQ2SXezA, 1 
RFf958rdfgY, 1 
ouoBPgMqaYE, 1 
QsuYZ-1ZP00, 1 
ZwVs035fXhE, 1 
Ue6VQTcKPQo, 1 
q5nHT5lleCs, 1 
DUhTRYiiewA, 1 
D9jY1jz41wY, 1 
orZdl3KqgzU, 1 
2TDJUGHogHw, 1 
d2f13rxiThs, 1 
_2quiyHfJQw, 1 
na1I8fwbmyE, 1 
cazKnD-Vy7A, 1 
mz1ypuGJ3VM, 1 
eLBhEn8PwA8, 1 
6YA34RqNcco, 1 
ej5-CHAGr34, 1 
JDTp_YQizqE, 1 
LrQiEXOiEto, 1 
QNpOCwB920k, 1 
WkepOw6KGu4, 1 
bUqtwfLj1KE, 1 
2X49oG0fAHM, 1 
0UtKBx1Q1Dk, 1 
Nntui46WD0s, 1 
mqlsO6iP5ow, 1 
r_plfHFL7SM, 1 
0mYRAGeZqxw, 1 
4U6t3ufJ1Ds, 1 
0e6gJ04KmBQ, 1 
ya4x91s1GOY, 1 
l10rrNOTxYc, 1 
tyn-wz5Mk_I, 1 
PCp2iXA1uLE, 1 
nq-2USGVoEE, 1 
pwUMLcbecLQ, 1 
VRv1JKpvXms, 1 
5mm163wWKL8, 1 
yK8Dz2Zb2iM, 1 
KushW6zvazM, 1 
vkIMzBKpgcw, 1 
soaSCkemUhM, 1 
J7HPyUcy37I, 1 
4676m-fA7Mo, 1 
Z8ASxQSQ5L0, 1 
ivlPeiD7xNw, 1 
5TR1wJCimyk, 1 
LaXOdMNtJa0, 1 
xE0dlZpB2to, 1 
HkaFu8dmUo4, 1 
sFMMp0JSnA0, 1 
zPz1B0tFTsw, 1 
s8Ms7BsubUE, 1 
D2lxo7l91EQ, 1 
pvYlYV8Pn9o, 1 
MToSrdLuomM, 1 
wozM4GPLLO8, 1 
qIoDWTF0qSo, 1 
OTpILg8IPfk, 1 
kXElTLn3zPo, 1 
LGQCPOMcYJQ, 1 
fQ12jeVe-KA, 1 
Tq7Ovshz1UI, 1 
5SejM_hBvMM, 1 
Qn_rI7qGEt4, 1 
qGl7b1EPwfA, 1 
tw-5jBP90ig, 1 
BHkhIjG0DKc, 1 
JXF9O5Y76H4, 1 
OrP3jnS7eqM, 1 
3Hq5gNEtA98, 1 
BSXICUr6ZKc, 1 
wwwtndOam5E, 1 
82GXaXd9zgM, 1 
AwpDSH7eCX0, 1 
EQbKWG2Wz5c, 1 
yqGBAH39ryo, 1 
n7GYYerlQWs, 1 
zVexHH4wtZ8, 1 
zgLYhRVoL0g, 1 
l51LcwHOW7s, 1 
5nW3nJhBHL0, 1 
MUB6DyDY39g, 1 
axRAL0BXNvw, 1 
0t4aKJuKP0Q, 1 
gSzr-ygg9kY, 1 
BgCgauWVTs0, 1 
7VONqUbx3r8, 1 
XI1YdpW3-sg, 1 
qXZM5bxoccc, 1 
BWfXzlyihus, 1 
4g2CImgJjVE, 1 
rZgeF5SrCAg, 1 
fZfl9ILOOf8, 1 
niycqEDEPjs, 1 
fDuKXuLAFKw, 1 
_oNfu8of6O4, 1 
2P3Rs-hewag, 1 
gZHjRQjbHrE, 1 
MMdx3BgyUCs, 1 
FOTZJ8EFgpk, 1 
rwvvNVr_5CY, 1 
u01jTJxEFMA, 1 
WkZ5e94QnWk, 1 
ToFk0kwrN9k, 1 
9LaEbFilNHg, 1 
npuuTBlEb1U, 1 
lCVabfuLq3Q, 1 
ioQTEg01XoE, 1 
R46cX0AjzT4, 1 
o5EKuIus-oE, 1 
vf4DyhyZpxA, 1 
114yuwqcQhM, 1 
SG1MimeLPTA, 1 
wsiX0-EC-ZE, 1 
ptSGHC2ikd0, 1 
hzuC2ObR-NI, 1 
AidAXgq9dWc, 1 
FDwT6trlSws, 1 
HKix_06L5AY, 1 
y5v9WeJfJVg, 1 
s5GFT9ZxM8c, 1 
XqjWidsMhvM, 1 
hSOIEaRaHdA, 1 
vbHkL1BzH4U, 1 
kc_BvwTvOeA, 1 
FVGQGMv1xpc, 1 
08h0IVs4RKQ, 1 
bg3sJ4vRSa0, 1 
XAe3sIxcXw0, 1 
DJQQrjVmQG0, 1 
WpcO1JzmfLM, 1 
w1W5DU4zmAA, 1 
AYla6q3is6w, 1 
M5g5XbMk6J8, 1 
zd7c5tQCs1I, 1 
3nlSDxvt6JU, 1 
sPR_mzNu7lY, 1 
AELwI43s2RM, 1 
rbzJTTDO9f4, 1 
7CJ1LGcsdYs, 1 
i6hpV-XiNfI, 1 
DaWcL3oOd-E, 1 
ExqJwb88olM, 1 
z6_lyBOPnpw, 1 
r-AX_lMIvcE, 1 
LhfCietvDZo, 1 
sLouC_NDfzE, 1 
NGR20B2cEBQ, 1 
n-97AfMkqHY, 1 
TywebZqJ6vE, 1 
iLm7UvBffG0, 1 
YIS6K_P_AKc, 1 
ez630vrXy2Q, 1 
1YUA2MjBR6g, 1 
IyAwR3_1svA, 1 
3gHH-iKxAiA, 1 
Nn3Gh98Ab8k, 1 
3MuLbFiBptU, 1 
_NbdmiAS0J4, 1 
IjcZfrTRjzQ, 1 
TYla5Iq-L1w, 1 
gjKREpbj-QU, 1 
6DcinsRPR5s, 1 
0N1_0SUGlDQ, 1 
WcnTU5eO0rQ, 1 
ONyrc0jHb3A, 1 
kzrAfkyq-xM, 1 
aKA8xbSKlfY, 1 
eUa7Zf_eTJ8, 1 
J6LM-5-oC-k, 1 
2kotmVEsA9I, 1 
_XvWcYTj6dc, 1 
R424TyjWWJk, 1 
0HHhrDdXtgk, 1 
vCjXvpj4jpI, 1 
aTEHA13wgtc, 1 
LuxpfnnsdX4, 1 
Ek8f1__cEIA, 1 
7N-BIBvEg4w, 1 
SMKn4tJIGyU, 1 
dfBUvum0eEs, 1 
BCDHYHno-QU, 1 
aodhBQ6HFAU, 1 
M3SqHz55hQc, 1 
aFiApIgvEjo, 1 
6EjMabVgzxk, 1 
PZvhb9fWjxI, 1 
zqpe-ppx6Ko, 1 
0smBYtGiHcA, 1 
aeb0MBdQaew, 1 
NQgBE3qW_Ow, 1 
dr5nbdTjYUQ, 1 
B8Kxpo_tsl4, 1 
28NcBvA8RsE, 1 
Q_8YONoUqRw, 1 
YY92HKe659c, 1 
7cRZJ6P4grQ, 1 
DntDlry4mII, 1 
X_h3T_UgH5Q, 1 
Oyf5o1zWMd0, 1 
hRPrpLSo4To, 1 
x6XBlkvTmv8, 1 
ODn21NOi-dQ, 1 
opPwwpbUbI0, 1 
yWkq7btSQvs, 1 
2nYozPLpJRE, 1 
2X-AF7fOzW0, 1 
KmD3yuGxeR4, 1 
YonS9_QJbp8, 1 
QkjFtDZz4Xs, 1 
l8OHvC9Skm8, 1 
-yP_1bfhkzM, 1 
7Q7cqT3BiOI, 1 
u0K-cHESi1c, 1 
CLy1xOraw6g, 1 
JRHkJdI2qYE, 1 
qvdmKzK2gKM, 1 
pz3AoKi5d-4, 1 
d6xJX9_NPvE, 1 
VScSEXRwUqQ, 1 
RI0saKrfQAo, 1 
9JPFg6fhu18, 1 
PDM2qukzKwg, 1 
EIzNGs_djv0, 1 
ztq3J7bkaxg, 1 
UvjSXBqQe4A, 1 
0a5BJxrarL0, 1 
mDYqT0_9VR4, 1 
u8bxBQghg2Q, 1 
ObiT0CfQsCE, 1 
EUgTHYFJfDM, 1 
pWUL9f143u4, 1 
ykGOLShmcbQ, 1 
-UWETvhv6XI, 1 
0jNHU7jtgY0, 1 
bRXokvzqj0E, 1 
AlVEbd36C5Y, 1 
qshAZ6sAvAc, 1 
YuOBzWF0Aws, 1 
PjoXLq7fqXY, 1 
ejxymFbmGYQ, 1 
G2jOIw7qPiI, 1 
9ASxyniTtnc, 1 
PCUyWtRlPoI, 1 
vNJ41-fA9bU, 1 
Uy1kOIDhoo8, 1 
91U2fs_xIGg, 1 
w1z3VFuq4xw, 1 
LpznEpaacLw, 1 
xlK16lzyySU, 1 
mkczyj4Nzcw, 1 
gRRZuaqbFEo, 1 
Nd6EZIhqEkE, 1 
3tOKYFR4Rzg, 1 
pPEuftw4Vvs, 1 
-hk1LzKELoo, 1 
U8ktxAkv5iI, 1 
nIA-5l4tRyY, 1 
e2lmyKE9vjU, 1 
3SgcaZCLJFk, 1 
Q4Xhsluc6o0, 1 
F-tP27QmBjM, 1 
h1MjzOsAYOQ, 1 
ZiOpzAVV6Lk, 1 
LwoUPMg9TLc, 1 
aAEAf60_iX8, 1 
gq8jXlscRw8, 1 
iCxIacRvPYo, 1 
1wnE4vF9CQ4, 1 
Yl9g8hoxEG4, 1 
69LSREx8jbA, 1 
O3SpC68tNLQ, 1 
hUq9dAS_npQ, 1 
HIwAI05Y1fU, 1 
KFouile2gDk, 1 
9Bku7gXlkoo, 1 
8wDziTMsA9k, 1 
b01Bnr1aXt8, 1 
fMIlLFGBunM, 1 
CX-c78SURpI, 1 
qvoqK6aLE2E, 1 
3Z_Ys3BO_4M, 1 
z8w_SDHDbJg, 1 
nWhFAyGsbcU, 1 
nHdZ8t_WyPA, 1 
8enYdE-xtA8, 1 
mvwOrPjQe-o, 1 
qO-mSLxih-c, 1 
r-tu7wtdQVE, 1 
P1CyPjQQTAM, 1 
mOSwWko-gIY, 1 
lf_bCwaKvsU, 1 
go1c-MBtOuM, 1 
CJd82T1_o1A, 1 
lK_cdkpazjI, 1 
QxIWDmmqZzY, 1 
mEaDJYbBbVM, 1 
0kCf1s6vZzE, 1 
vcbsAR7lIN8, 1 
a-h28QfC51g, 1 
QwquipMpsiQ, 1 
_eNumVa7H1s, 1 
grrJWvMLCV8, 1 
JjrmLtlzlO0, 1 
Q2Y3Wmp8KE4, 1 
wYNSSkOOTBk, 1 
X6W8oP8z5U0, 1 
USKD3vPD6ZA, 1 
XFja6rCFOws, 1 
WSI4lgekVOM, 1 
HG8wt9alyag, 1 
yMOSWz9sKtk, 1 
Dp5LavG3Oys, 1 
xie9RaBVnIQ, 1 
-A1_atkAQhY, 1 
PUrCBGv4xqs, 1 
FP7EclCu_PQ, 1 
SdKs9K4gosg, 1 
v3uzB-q0jsU, 1 
nL-Bhxd_HQk, 1 
6TDzr-uuMso, 1 
1Je119ENv0I, 1 
UZzYxGZ7Hmc, 1 
aTWWphw8_lk, 1 
iIf2Eyo8AiE, 1 
EtBhnPl8Sww, 1 
l7oWXooPT80, 1 
5OJx4VB9iQg, 1 
hHX-MFwJ6UI, 1 
M40T475T7R4, 1 
2fIAHMKU3Hk, 1 
Z5M2hUi0JLI, 1 
Sr7QZs3mBjM, 1 
1ev8MtlpYNg, 1 
GePpEO2YBXs, 1 
GNXWZOJOe3A, 1 
R7yx7Q42ESQ, 1 
dyAjk4Zi50s, 1 
zrKN3Njbft0, 1 
fmKam2IUeCI, 1 
S_JUlXh7sP8, 1 
V_ert4DiDBg, 1 
IsPFDzAGb4A, 1 
KTc3PsW5ghQ, 1 
k00rMX9GFR0, 1 
9mCoFR15eds, 1 
1zUq_5ia1sI, 1 
k7fXPCpeWD8, 1 
-WaJ7FnLN90, 1 
TzVZE9UdKIo, 1 
PtgkfV2_5Mw, 1 
LCQe9jbQdlw, 1 
zBDCq6Q8k2E, 1 
EGGXBbst5Lo, 1 
WCYzk67y_wc, 1 
A1H2SaIh2Wg, 1 
4ZCIh_3b5K8, 1 
Frcxo_3x6OY, 1 
IVAJrYOOtwI, 1 
_bmHvLjsqp8, 1 
wqTBlO9i7Gs, 1 
ILtz5nX3_fc, 1 
sL3CLEH9HYM, 1 
L2fSraxps5Q, 1 
ZkPhIIESof8, 1 
tFysizPUz0Q, 1 
u9n0CcQ1Qxs, 1 
JnPntwwxuq8, 1 
6wwuEXlIniU, 1 
vzR4Agcsuh8, 1 
QMjVzOF1hW4, 1 
zrB8wB49z7c, 1 
y2gQSzJBA_Y, 1 
ONZtB1ziRfE, 1 
-fhs45Yauf0, 1 
k1H6sWnrI2Y, 1 
rUClTJs6c6s, 1 
GWhzAWUla_M, 1 
9ZFLmhFn0mg, 1 
CDitcUyZ6Ws, 1 
xuidEfqcoXk, 1 
5n3Db6pMQ-8, 1 
fx9-cMoEv7k, 1 
FCX6WBIzfQ8, 1 
5e7dOUPM1uI, 1 
KjZ1b7T615Q, 1 
vkwYxBYBhx4, 1 
mhEJljULizY, 1 
92wdhazXdNk, 1 
kUJ--GOu0Fs, 1 
ZLG5CUjZE4g, 1 
xUQ-mRwSXFE, 1 
e-YejPRFktY, 1 
Fnks903hkxo, 1 
WhWc3b3KhnY, 1 
We8X0hchbL0, 1 
BCQ1jEG117k, 1 
GJkuTx1DQzg, 1 
WGUMETqBDYg, 1 
vEB7BkPsWOk, 1 
7x-Y0yvRwpc, 1 
F2P3lbXA6ck, 1 
0UK1UOfyARs, 1 
ZJrflw-mQWU, 1 
-_Xq6Xb8Oh4, 1 
WztA9uKhpkQ, 1 
_cMxraX_5RE, 1 
InRxvOms7DQ, 1 
JdeApaHKeGc, 1 
ppYgrdJ0pWk, 1 
qLAbAp5tbU0, 1 
cy46iOwWQiE, 1 
D00M2KZH1J0, 1 
YQGNxl2RAvg, 1 
nIN3IE3DHqc, 1 
m2WEYgCtJXc, 1 
F7lfNXddV6A, 1 
2y4PibJUQdc, 1 
9dkf0HaZTtI, 1 
ChFDmnshioE, 1 
I89ixIBsKF0, 1 
ca9wn05Bo2A, 1 
PpJMIpPXiv8, 1 
jqYxyd1iSNk, 1 
NdOqUnTAJ5o, 1 
W09_-1YvTuk, 1 
yFmy5lXoEfU, 1 
Xk7clASbGrk, 1 
3ZCgY9k2E3A, 1 
5HNrrCSw5PA, 1 
LkPJBk27dfU, 1 
p_x4VZHEMwE, 1 
nHbiHcrA18w, 1 
lir3dzYIhz0, 1 
l00xFWVtUQs, 1 
dz9a_KuuD8g, 1 
ViP87WipSm0, 1 
Acq4odTvLQs, 1 
KEC-12ltNbY, 1 
X648-JAusbg, 1 
fEV2MFJw1kQ, 1 
akFZtK0GVU4, 1 
5aXAxkpopbo, 1 
gdQ4V245hG8, 1 
E4-MHJvQYIk, 1 
VGti5GZMhFw, 1 
_1DjuNjvHXA, 1 
B_tTymvDWXk, 1 
giXco2jaZ_4, 1 
97XjOhdiNRA, 1 
rRg1PEis8lk, 1 
7_pR6mUYtOo, 1 
xy1mbG2dGXU, 1 
fyIjoXv6Y-0, 1 
Ddk9PyVywfM, 1 
